train/reward_max,time/iterations,train/explained_variance,train/value_loss,train/n_updates,train/reward_min,time/fps,train/std,time/total_timesteps,train/entropy_loss,train/learning_rate,time/time_elapsed,train/policy_loss,train/reward,train/reward_mean
0.88809687,3600,0.05201280117034912,0.9463539719581604,3599,-0.606724,165,1.0231382846832275,57600,-40.37007141113281,5e-05,348,-23.57125473022461,0.039615832,0.23166673
2.3575513,3700,-0.20291399955749512,4.699428081512451,3699,-2.5120447,164,1.0237467288970947,59200,-40.387630462646484,5e-05,358,75.06553649902344,-2.5120447,0.17130509
2.6049814,3800,-0.07014477252960205,10.802360534667969,3799,-3.9175029,164,1.0240631103515625,60800,-40.395816802978516,5e-05,368,89.10819244384766,-0.4034983,-0.46261385
2.4428387,3900,0.0313909649848938,8.869083404541016,3899,-1.6713123,164,1.0250126123428345,62400,-40.42191696166992,5e-05,378,-113.2553939819336,1.1367772,0.037702333
5.888979,4000,-0.0540233850479126,98.8145980834961,3999,-7.2990007,164,1.0261595249176025,64000,-40.45278549194336,5e-05,387,-366.3028564453125,1.7439915,0.5454969
3.154381,4100,-0.05348861217498779,12.382675170898438,4099,-3.6197593,164,1.0264627933502197,65600,-40.46076965332031,5e-05,397,6.225763320922852,3.0701323,0.19888641
1.3068844,4200,0.0,6.07525634765625,4199,-2.4983113,164,1.027096152305603,67200,-40.478633880615234,5e-05,407,-92.09249877929688,0.66469926,-0.2301021
3.3275385,4300,0.07495766878128052,3.678931474685669,4299,-3.1472673,164,1.0278431177139282,68800,-40.49885559082031,5e-05,417,-52.722747802734375,0.7591967,0.08468446
3.7919416,4400,-0.1807154417037964,8.340434074401855,4399,-1.9693897,164,1.028320074081421,70400,-40.51151657104492,5e-05,426,-2.272552490234375,3.7919416,0.13072178
52.493656,4500,-0.004590272903442383,7803.958984375,4499,-41.10809,164,1.028470516204834,72000,-40.51608657836914,5e-05,436,-1533.9337158203125,28.312267,6.033503
1.2014514,4600,0.0,5.111700057983398,4599,-0.9470289,164,1.0299887657165527,73600,-40.55741500854492,5e-05,446,-88.35499572753906,0.16546702,0.102332965
4.852037,4700,0.001107335090637207,5.1755900382995605,4699,-2.1674974,164,1.0304399728775024,75200,-40.56955337524414,5e-05,455,-42.157554626464844,-1.517185,0.13202843
20.143597,4800,-0.02032637596130371,438.5313415527344,4799,-15.954641,164,1.0306857824325562,76800,-40.57651138305664,5e-05,465,362.40545654296875,1.9960864,0.6968284
1.2266673,4900,-0.09851491451263428,3.0163416862487793,4899,-1.1254418,164,1.0316126346588135,78400,-40.60097122192383,5e-05,475,-62.972633361816406,0.22331052,-0.00044179708
3.3020499,5000,-0.4299798011779785,3.013343334197998,4999,-2.6144426,164,1.0321850776672363,80000,-40.61628723144531,5e-05,485,45.55640411376953,0.5046938,-0.20294459
3.996107,5100,-0.09823262691497803,121.18936157226562,5099,-9.036422,164,1.0323597192764282,81600,-40.62149429321289,5e-05,494,379.2582702636719,-0.78781843,0.31317776
1.9232525,5200,0.0,1.2697763442993164,5199,-0.7587826,164,1.03313410282135,83200,-40.642391204833984,5e-05,504,-32.17826461791992,0.23204206,0.47166857
1.9057535,5300,0.10138499736785889,4.5190348625183105,5299,-2.320659,164,1.0337259769439697,84800,-40.65813064575195,5e-05,514,-58.17375183105469,1.9057535,0.12990865
15.357602,5400,0.1422390341758728,38.537845611572266,5399,-7.346984,164,1.0340455770492554,86400,-40.66741943359375,5e-05,523,73.63951873779297,-0.45923737,1.9176852
1.2207463,5500,0.07543778419494629,2.0567989349365234,5499,-1.6823311,164,1.0345302820205688,88000,-40.680057525634766,5e-05,533,50.51967239379883,0.8616871,-0.17275183
1.59984,5600,0.04792749881744385,10.881616592407227,5599,-5.310087,164,1.0349351167678833,89600,-40.69222640991211,5e-05,543,109.85684204101562,0.18706511,-0.7683531
7.5451007,5700,-0.015504121780395508,9.741247177124023,5699,-10.106519,164,1.0350995063781738,91200,-40.696102142333984,5e-05,553,104.15570068359375,0.16059853,-1.251582
0.39485958,5800,0.0,0.2856176495552063,5799,-0.4278863,164,1.0353995561599731,92800,-40.70396041870117,5e-05,562,2.8583550453186035,-0.2596357,0.046709374
1.8199313,5900,-0.04683339595794678,2.280954599380493,5899,-1.3634076,164,1.036685585975647,94400,-40.73881149291992,5e-05,572,42.3079833984375,0.54295146,0.1117483
5.805602,6000,-0.21347105503082275,58.69337844848633,5999,-4.590034,164,1.037123441696167,96000,-40.750614166259766,5e-05,582,225.58445739746094,-4.590034,-0.08765346
12.483571,6100,0.05635631084442139,276.1159973144531,6099,-8.713771,164,1.037172794342041,97600,-40.752071380615234,5e-05,591,580.8529663085938,4.1486425,0.7496665
1.7023056,6200,0.05017244815826416,1.7417151927947998,6199,-0.8820698,164,1.038343071937561,99200,-40.783233642578125,5e-05,601,-44.209251403808594,-0.7578665,0.032617554
3.021554,6300,-0.11081194877624512,6.634568691253662,6299,-1.7728151,164,1.0387548208236694,100800,-40.79429244995117,5e-05,611,69.96319580078125,0.76432776,0.66331875
9.827374,6400,7.867813110351562e-05,295.2844543457031,6399,-14.545499,164,1.0387815237045288,102400,-40.79522705078125,5e-05,620,-518.5552978515625,5.264411,1.9690125
1.5324582,6500,-0.05915474891662598,1.3080326318740845,6499,-1.6456456,164,1.0395596027374268,104000,-40.81625747680664,5e-05,630,24.506107330322266,-0.10872762,0.12363576
2.5149117,6600,-0.030005455017089844,2.611233949661255,6599,-2.3857093,164,1.0401945114135742,105600,-40.83322525024414,5e-05,640,29.185047149658203,2.5149117,-0.23632187
3.4597034,6700,-0.04329395294189453,32.89826965332031,6699,-2.5721958,164,1.0405495166778564,107200,-40.842960357666016,5e-05,650,176.7440643310547,0.18751633,0.32039782
1.8004228,6800,-0.01650714874267578,1.6075941324234009,6799,-1.939308,164,1.0413084030151367,108800,-40.86334228515625,5e-05,659,23.981155395507812,-1.939308,-0.074180126
4.8344283,6900,0.03013145923614502,78.29569244384766,6899,-2.641019,164,1.041837453842163,110400,-40.87765121459961,5e-05,669,330.88934326171875,-2.4694073,0.07624946
11.316506,7000,-0.07436573505401611,72.43844604492188,6999,-15.779957,164,1.0422190427780151,112000,-40.887699127197266,5e-05,679,184.87850952148438,11.316506,-1.8831948
0.98163533,7100,0.10789018869400024,10.59406852722168,7099,-1.8822142,164,1.0427030324935913,113600,-40.90083312988281,5e-05,688,-114.48353576660156,0.12320166,-0.06778649
3.5463896,7200,-0.06855762004852295,6.52906608581543,7199,-2.77318,164,1.043904423713684,115200,-40.9329719543457,5e-05,698,-37.68109893798828,-1.142273,-0.051324204
3.2015998,7300,-0.0670464038848877,7.611729621887207,7299,-6.0281477,164,1.0444408655166626,116800,-40.94748306274414,5e-05,708,79.67996215820312,-1.5551425,-0.70573545
0.19836602,7400,0.0,1.1721991300582886,7399,-0.69714385,164,1.044661521911621,118400,-40.9531135559082,5e-05,717,-43.77106475830078,-0.69714385,-0.098131165
3.4984336,7500,0.09806901216506958,2.00360369682312,7499,-1.4081026,164,1.045686960220337,120000,-40.98086929321289,5e-05,727,21.804840087890625,3.4984336,0.13651998
5.608556,7600,-0.06133437156677246,35.11444854736328,7599,-3.369928,164,1.0461338758468628,121600,-40.992923736572266,5e-05,737,-150.2891845703125,-1.1364865,0.23095559
11.638476,7700,-0.008511662483215332,96.12570190429688,7699,-22.045532,164,1.046221375465393,123200,-40.99502182006836,5e-05,746,167.60150146484375,5.5428705,2.1899323
1.0962393,7800,-0.17121195793151855,0.9394752979278564,7799,-1.4638991,164,1.0469629764556885,124800,-41.01473617553711,5e-05,756,-9.969382286071777,1.0962393,0.13938113
2.5166686,7900,0.0027414560317993164,3.638148784637451,7899,-2.0611026,164,1.04759681224823,126400,-41.031681060791016,5e-05,766,-2.91092586517334,-0.12104655,0.38218
14.588776,8000,0.005433261394500732,193.93199157714844,7999,-5.8221354,164,1.0478435754776,128000,-41.038516998291016,5e-05,776,482.91033935546875,3.1133742,0.7559483
1.99045,8100,0.0,7.613012790679932,8099,-0.9943985,164,1.0488790273666382,129600,-41.06595230102539,5e-05,785,-106.96471405029297,-0.9943985,0.21558934
1.7279999,8200,0.051213979721069336,4.854833602905273,8199,-3.3447266,164,1.0495522022247314,131200,-41.084110260009766,5e-05,795,-39.66227340698242,-0.037467007,0.008582802
9.107423,8300,-0.02548956871032715,23.477935791015625,8299,-10.337186,164,1.0500253438949585,132800,-41.0963249206543,5e-05,805,-55.86770248413086,4.182884,0.7563914
1.289589,8400,0.0,1.4028425216674805,8399,-1.7763629,164,1.050469994544983,134400,-41.10862350463867,5e-05,814,-6.240316390991211,1.1576064,-0.13467726
10.767831,8500,0.015926361083984375,21.661388397216797,8499,-13.067094,164,1.0510231256484985,136000,-41.12367248535156,5e-05,824,-156.3810577392578,-1.7748023,-1.8832811
4.992162,8600,-0.02121591567993164,119.79632568359375,8599,-9.183548,164,1.0512033700942993,137600,-41.1280517578125,5e-05,834,-326.932861328125,4.6416674,1.058948
1.7471122,8700,0.0,9.462136268615723,8699,-1.1515386,164,1.0517600774765015,139200,-41.142704010009766,5e-05,843,-115.64277648925781,-0.67149764,-0.032423813
1.5389327,8800,0.15714263916015625,7.949314117431641,8799,-1.5667397,164,1.0523251295089722,140800,-41.15798568725586,5e-05,853,99.16104888916016,0.40629563,0.10766242
2.665595,8900,-0.11680877208709717,12.24317455291748,8899,-2.47505,164,1.0528467893600464,142400,-41.17178726196289,5e-05,863,117.29928588867188,1.3075806,0.21541344
23.47665,9000,0.025884509086608887,426.53277587890625,8999,-14.28455,164,1.0529354810714722,144000,-41.174198150634766,5e-05,872,728.4417114257812,-4.4075365,2.9825833
1.1714865,9100,-0.2818741798400879,1.0816161632537842,9099,-1.0694188,164,1.0537166595458984,145600,-41.19428634643555,5e-05,882,-12.962241172790527,-0.08130465,0.12729363
1.0438482,9200,0.39373183250427246,4.271867752075195,9199,-2.6608493,164,1.0541057586669922,147200,-41.20529556274414,5e-05,892,67.34911346435547,-1.6055573,-0.6047591
6.510455,9300,-0.08470630645751953,89.67341613769531,9299,-8.915501,164,1.0543242692947388,148800,-41.21113586425781,5e-05,902,160.09231567382812,3.1990745,0.61814535
1.8228556,9400,-0.03266596794128418,7.119660377502441,9399,-1.4489602,164,1.0553500652313232,150400,-41.23831558227539,5e-05,911,-100.4847640991211,0.17491984,0.18839474
1.4108193,9500,-0.07899165153503418,10.637923240661621,9499,-0.5069961,164,1.0560497045516968,152000,-41.25692367553711,5e-05,921,101.24964141845703,0.11979638,0.24815378
4.7445083,9600,-0.04133951663970947,63.73793411254883,9599,-2.9796715,164,1.0564643144607544,153600,-41.267364501953125,5e-05,931,330.45086669921875,0.069691144,0.5240314
2.070188,9700,0.06612813472747803,30.798376083374023,9699,-2.6874049,164,1.0574461221694946,155200,-41.293766021728516,5e-05,940,218.58175659179688,1.3897319,-0.09168245
1.1661292,9800,0.06757128238677979,19.512941360473633,9799,-0.9164467,164,1.0580703020095825,156800,-41.3100471496582,5e-05,950,146.82769775390625,0.4058778,0.092066206
4.607982,9900,-0.04493415355682373,69.66554260253906,9899,-8.367076,164,1.0586462020874023,158400,-41.325531005859375,5e-05,960,318.4511413574219,3.5106704,0.22519903
1.5021813,10000,-0.2553095817565918,1.6819069385528564,9999,-1.1289812,164,1.0592542886734009,160000,-41.341182708740234,5e-05,969,35.92015075683594,-1.1289812,0.25463596
4.253116,10100,-0.351282000541687,85.13065338134766,10099,-2.635267,164,1.0600812435150146,161600,-41.363582611083984,5e-05,979,-345.8375244140625,0.7128027,0.24889366
2.2974868,10200,0.019355833530426025,30.008146286010742,10199,-3.6887267,164,1.0606353282928467,163200,-41.37850570678711,5e-05,989,192.358642578125,0.7958332,-0.28248224
0.9716879,10300,0.0,0.8029795289039612,10299,-1.1449406,164,1.061227560043335,164800,-41.39376449584961,5e-05,999,21.480148315429688,-0.37986428,-0.069083825
1.0910677,10400,-0.15300190448760986,2.3331308364868164,10399,-1.7294215,164,1.0621881484985352,166400,-41.418819427490234,5e-05,1008,51.039398193359375,-0.20690693,0.0070502274
2.6660988,10500,0.15623414516448975,1.2355852127075195,10499,-0.9876129,164,1.0628879070281982,168000,-41.437225341796875,5e-05,1019,14.004766464233398,2.6660988,0.50849986
11.717067,10600,-0.03711867332458496,144.41368103027344,10599,-17.590456,164,1.0630630254745483,169600,-41.442203521728516,5e-05,1029,333.76251220703125,11.717067,-0.43125615
1.981725,10700,-0.0783621072769165,1.7638089656829834,10699,-1.3222579,164,1.0643411874771118,171200,-41.47581481933594,5e-05,1038,45.847389221191406,0.41982478,0.06341899
3.4263606,10800,0.02820718288421631,22.578571319580078,10799,-4.1998835,164,1.0648448467254639,172800,-41.48854446411133,5e-05,1048,131.85365295410156,1.5293031,0.11153442
7.19963,10900,0.02207571268081665,131.49343872070312,10899,-17.425861,164,1.0651921033859253,174400,-41.49818801879883,5e-05,1058,-37.58190155029297,-7.384479,-1.6208596
0.84693605,11000,-0.07258152961730957,1.0750772953033447,10999,-0.93370783,164,1.0660003423690796,176000,-41.51932144165039,5e-05,1067,10.049979209899902,-0.4679827,-0.113962725
3.9805746,11100,0.006005764007568359,34.29511642456055,11099,-4.2252145,164,1.066601037979126,177600,-41.53521728515625,5e-05,1077,-193.44541931152344,-1.2830075,-0.4151129
6.368559,11200,0.031109213829040527,53.94099807739258,11199,-4.491846,164,1.0670157670974731,179200,-41.54597091674805,5e-05,1087,-246.93148803710938,-1.003853,-0.25558448
2.9667482,11300,0.0,16.496294021606445,11299,-2.476486,164,1.0676488876342773,180800,-41.56313705444336,5e-05,1097,-153.3090362548828,-0.24957441,-0.39874327
2.7420013,11400,0.14441311359405518,21.58413314819336,11399,-4.0946536,164,1.0682299137115479,182400,-41.57754898071289,5e-05,1106,-153.32911682128906,-0.43514213,0.18267249
3.60328,11500,0.08051121234893799,14.953192710876465,11499,-3.4584475,164,1.0688190460205078,184000,-41.59287643432617,5e-05,1116,-110.54593658447266,-3.0047147,-0.10377477
2.4154189,11600,0.13064056634902954,15.985772132873535,11599,-1.528564,164,1.069266676902771,185600,-41.60499572753906,5e-05,1126,134.4786376953125,0.2882604,0.23224148
2.2790453,11700,-0.009769558906555176,2.715385913848877,11699,-0.8014368,164,1.0700528621673584,187200,-41.625431060791016,5e-05,1135,-42.759857177734375,1.7048582,0.5955794
3.31088,11800,0.007127046585083008,6.093505859375,11799,-6.586273,164,1.070534348487854,188800,-41.638301849365234,5e-05,1145,-8.13879680633545,3.31088,-0.030598337
18.726505,11900,-0.016097426414489746,238.0598602294922,11899,-45.55138,164,1.070743441581726,190400,-41.64376449584961,5e-05,1155,452.45867919921875,1.4337143,2.6575847
0.7330675,12000,-0.04141569137573242,1.1413251161575317,11999,-2.6734226,164,1.0719331502914429,192000,-41.67461013793945,5e-05,1164,-21.66817855834961,-0.22198167,-0.1913568
3.2721379,12100,-0.16515040397644043,0.7086654901504517,12099,-1.656721,164,1.0723637342453003,193600,-41.68595886230469,5e-05,1174,2.105780839920044,-0.14500669,0.3894207
9.896935,12200,0.018001198768615723,315.46807861328125,12199,-7.3382235,164,1.072584867477417,195200,-41.69187927246094,5e-05,1184,595.6514282226562,-5.574325,0.021367906
1.1531253,12300,-0.2816312313079834,3.7112131118774414,12299,-0.54319715,164,1.0732301473617554,196800,-41.70872116088867,5e-05,1194,-78.58605194091797,-0.23508209,0.20446852
2.3105185,12400,-0.30066394805908203,5.304758071899414,12399,-1.6861267,164,1.0737868547439575,198400,-41.72323226928711,5e-05,1203,-79.01377868652344,0.67584157,0.40180925
3.6251304,12500,-0.13107073307037354,6.4764533042907715,12499,-1.8339792,164,1.0742504596710205,200000,-41.735198974609375,5e-05,1213,-41.25278854370117,1.9803224,0.52567095
1.6771053,12600,-0.03617405891418457,3.741968870162964,12599,-1.4751977,164,1.074831247329712,201600,-41.74989318847656,5e-05,1223,-67.35206604003906,0.086852565,0.01751737
2.0228477,12700,-0.624208927154541,4.585155010223389,12699,-1.291263,164,1.0754648447036743,203200,-41.766910552978516,5e-05,1232,41.10315704345703,0.7366279,0.27890378
2.522636,12800,-0.2034546136856079,7.276435852050781,12799,-4.6959863,164,1.0760256052017212,204800,-41.781490325927734,5e-05,1242,-69.08491516113281,-2.4864032,-0.46112078
0.75060415,12900,-0.08653700351715088,5.679131031036377,12899,-1.349956,164,1.0766104459762573,206400,-41.796688079833984,5e-05,1252,69.5457763671875,-0.67269754,-0.20085883
3.3542397,13000,-0.2641512155532837,9.000495910644531,12999,-3.3055131,164,1.0774657726287842,208000,-41.818973541259766,5e-05,1262,68.4696044921875,3.3542397,0.06639891
1.9079225,13100,0.16920548677444458,4.845835208892822,13099,-4.6339836,164,1.0779192447662354,209600,-41.83041000366211,5e-05,1271,60.489620208740234,-0.5217112,-0.8164785
1.6096803,13200,0.0,6.074764251708984,13199,-0.54459274,164,1.0782818794250488,211200,-41.83939743041992,5e-05,1281,-84.43824768066406,-0.36152115,0.35852858
2.0061986,13300,0.0237768292427063,32.46168518066406,13299,-1.9843217,164,1.079115629196167,212800,-41.862430572509766,5e-05,1291,-232.43370056152344,-1.5312887,0.042473268
2.4719944,13400,-0.026475906372070312,69.02595520019531,13399,-4.642978,164,1.0794764757156372,214400,-41.87117004394531,5e-05,1300,316.2623291015625,1.2986817,-0.38598967
5.808576,13500,-0.014128446578979492,220.3914031982422,13499,-8.285387,164,1.0796639919281006,216000,-41.875911712646484,5e-05,1310,588.3741455078125,-1.1127498,-0.26698446
2.11008,13600,0.015680670738220215,11.03480052947998,13599,-1.7126151,164,1.0807528495788574,217600,-41.904300689697266,5e-05,1320,-112.90431213378906,0.4182768,0.18473251
2.2483158,13700,0.04303663969039917,5.485868453979492,13699,-1.899495,164,1.0811779499053955,219200,-41.91505432128906,5e-05,1330,78.81050872802734,-0.96265423,0.39093903
8.232964,13800,-0.0067522525787353516,20.232162475585938,13799,-4.2923794,164,1.0815218687057495,220800,-41.924224853515625,5e-05,1339,-43.826202392578125,3.7493508,2.660385
1.3940134,13900,0.0354313850402832,0.7244422435760498,13899,-0.8301987,164,1.082242727279663,222400,-41.94234848022461,5e-05,1349,28.428001403808594,0.0965088,0.16827747
1.3282198,14000,-0.04588651657104492,0.9987795352935791,13999,-2.2118356,164,1.0830458402633667,224000,-41.96369552612305,5e-05,1359,15.646501541137695,0.23845176,0.29825163
4.8067536,14100,-0.12487578392028809,46.07448959350586,14099,-2.0857341,164,1.0833591222763062,225600,-41.971683502197266,5e-05,1368,249.6139678955078,-0.14040098,0.3434856
1.3239934,14200,-0.2722342014312744,1.574400782585144,14199,-2.1552727,164,1.0838956832885742,227200,-41.98490905761719,5e-05,1378,19.1340274810791,0.67602116,-0.21100228
2.807076,14300,0.05647796392440796,3.006061553955078,14299,-1.3471522,164,1.0847978591918945,228800,-42.0084114074707,5e-05,1388,-55.84642028808594,0.03372505,0.32338786
8.873706,14400,0.01997828483581543,21.457630157470703,14399,-2.3555222,164,1.085412859916687,230400,-42.024662017822266,5e-05,1398,28.2551212310791,1.937185,1.5256959
2.5788271,14500,0.0,1.6437478065490723,14499,-5.6063237,164,1.0859476327896118,232000,-42.03802490234375,5e-05,1407,30.34891128540039,0.550173,-0.8292028
2.2913198,14600,-0.03250598907470703,22.301355361938477,14599,-4.0818367,164,1.086944580078125,233600,-42.06425476074219,5e-05,1417,-160.92813110351562,-0.9699188,-0.7997438
2.6532319,14700,0.21414715051651,3.2886996269226074,14699,-1.7611119,164,1.087537407875061,235200,-42.07893753051758,5e-05,1427,-50.740386962890625,-1.1999915,0.18910167
1.0464486,14800,0.0,0.8105436563491821,14799,-1.469029,164,1.088017463684082,236800,-42.091800689697266,5e-05,1436,-38.34806442260742,0.47150722,-0.045070034
1.2391856,14900,-0.005185723304748535,3.67438006401062,14899,-0.7933654,164,1.089045763015747,238400,-42.11771011352539,5e-05,1446,63.1148681640625,-0.24076493,0.20106028
1.3573173,15000,-0.028465628623962402,4.056345462799072,14999,-1.609819,164,1.0895754098892212,240000,-42.131832122802734,5e-05,1456,59.917240142822266,0.89480144,0.2818017
8.596894,15100,0.01024848222732544,119.83897399902344,15099,-8.454896,164,1.0897332429885864,241600,-42.135860443115234,5e-05,1466,-388.6871032714844,5.6562085,0.7921054
2.1509356,15200,-0.29072558879852295,5.772806167602539,15199,-1.2717562,164,1.0904749631881714,243200,-42.154842376708984,5e-05,1475,95.0143814086914,0.69442356,-0.096796915
3.2594657,15300,-0.16610002517700195,36.99510955810547,15299,-2.6828763,164,1.091082215309143,244800,-42.17085647583008,5e-05,1485,-107.05976867675781,-2.508173,0.05921711
6.955411,15400,-0.007435202598571777,27.41583824157715,15399,-2.1783614,164,1.0915610790252686,246400,-42.1820068359375,5e-05,1495,80.70873260498047,1.0105269,1.410394
1.1049005,15500,0.0022100210189819336,1.371246337890625,15499,-0.9864961,164,1.0922812223434448,248000,-42.20063781738281,5e-05,1504,-11.889402389526367,0.830479,0.20611456
1.1033621,15600,-0.3552945852279663,1.063107967376709,15599,-1.1321126,164,1.0930200815200806,249600,-42.219905853271484,5e-05,1514,-32.03723907470703,0.6198751,0.14279334
0.84911567,15700,-0.13869011402130127,15.587505340576172,15699,-1.6379899,164,1.0935781002044678,251200,-42.2345085144043,5e-05,1524,150.63523864746094,0.6909129,-0.17166254
